TEAM_ID,TEAM_NAME,GP,W,L,W_PCT,MIN,E_OFF_RATING,OFF_RATING,E_DEF_RATING,DEF_RATING,E_NET_RATING,NET_RATING,AST_PCT,AST_TO,AST_RATIO,OREB_PCT,DREB_PCT,REB_PCT,TM_TOV_PCT,EFG_PCT,TS_PCT,E_PACE,PACE,PIE,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,OFF_RATING_RANK,DEF_RATING_RANK,NET_RATING_RANK,AST_PCT_RANK,AST_TO_RANK,AST_RATIO_RANK,OREB_PCT_RANK,DREB_PCT_RANK,REB_PCT_RANK,TM_TOV_PCT_RANK,EFG_PCT_RANK,TS_PCT_RANK,PACE_RANK,PIE_RANK,CFID,CFPARAMS
1610612737,Atlanta Hawks,82,28,54,0.341,3966.0,99.2,100.0,104.8,105.7,-5.7,-5.7,0.516,1.22,14.6,0.334,0.698,0.516,0.164,0.46,0.503,94.4,93.58,0.462,1,25,25,25,7,24,25,25,28,26,28,5,6,3,19,25,25,21,25,10,Atlanta Hawks
1610612738,Boston Celtics,82,35,47,0.427,3946.0,102.0,102.9,103.0,103.9,-1.0,-1.0,0.57,1.38,15.9,0.327,0.705,0.506,0.159,0.474,0.52,97.1,96.19,0.476,1,19,19,19,26,13,20,20,22,19,22,9,2,11,10,19,19,7,22,10,Boston Celtics
1610612766,Charlotte Hornets,82,49,33,0.598,3956.0,101.7,102.5,98.9,99.6,2.8,2.8,0.689,1.68,18.4,0.283,0.712,0.501,0.153,0.475,0.53,96.3,95.6,0.541,1,10,10,10,19,18,8,9,1,4,4,26,1,14,8,18,11,11,7,10,Charlotte Hornets
1610612741,Chicago Bulls,82,17,65,0.207,3961.0,91.2,92.8,102.3,102.7,-11.1,-10.0,0.638,1.05,15.8,0.331,0.676,0.499,0.208,0.443,0.49,92.0,90.96,0.417,1,28,28,28,17,29,15,28,8,29,24,6,22,17,29,29,28,27,28,10,Chicago Bulls
1610612739,Cleveland Cavaliers,82,32,50,0.39,3971.0,97.9,98.7,100.9,102.2,-3.0,-3.5,0.652,1.36,17.3,0.308,0.685,0.496,0.177,0.468,0.516,98.4,97.37,0.475,1,22,22,22,6,26,14,24,6,20,10,20,17,22,25,23,22,4,23,10,Cleveland Cavaliers
1610612742,Dallas Mavericks,82,40,42,0.488,3946.0,103.8,104.7,104.5,105.2,-0.7,-0.5,0.567,1.61,16.7,0.281,0.647,0.466,0.142,0.49,0.532,97.4,96.65,0.493,1,18,18,18,28,7,24,18,24,7,16,27,29,29,1,8,10,6,18,10,Dallas Mavericks
1610612743,Denver Nuggets,82,35,47,0.427,3971.0,100.8,102.1,102.8,104.5,-2.0,-2.4,0.625,1.49,17.2,0.321,0.688,0.504,0.161,0.476,0.517,97.4,95.98,0.483,1,19,19,19,5,19,22,22,10,14,12,14,14,13,14,16,20,8,20,10,Denver Nuggets
1610612765,Detroit Pistons,82,42,40,0.512,3966.0,104.6,105.2,103.1,103.8,1.6,1.4,0.561,1.33,15.7,0.295,0.694,0.495,0.16,0.492,0.548,98.2,97.57,0.506,1,15,15,15,7,6,18,13,25,22,26,24,10,23,12,6,2,3,13,10,Detroit Pistons
1610612744,Golden State Warriors,82,19,63,0.232,3951.0,96.9,98.0,105.8,106.4,-8.9,-8.4,0.618,1.42,16.3,0.346,0.673,0.499,0.163,0.444,0.484,98.0,97.13,0.431,1,27,27,27,22,27,27,27,11,17,20,1,25,19,16,28,29,5,27,10,Golden State Warriors
1610612745,Houston Rockets,82,34,48,0.415,3966.0,101.6,103.3,103.1,104.2,-1.5,-0.9,0.591,1.24,16.3,0.321,0.691,0.508,0.18,0.494,0.536,96.8,95.59,0.49,1,21,21,21,7,12,21,19,18,24,19,15,12,6,27,4,6,12,19,10,Houston Rockets
1610612754,Indiana Pacers,82,56,26,0.683,3946.0,105.9,106.8,100.8,101.7,5.2,5.1,0.609,1.6,17.5,0.276,0.691,0.492,0.149,0.503,0.552,95.6,94.71,0.534,1,3,3,3,27,1,13,5,14,8,8,29,13,25,7,1,1,15,8,10,Indiana Pacers
1610612746,Los Angeles Clippers,82,15,67,0.183,3940.0,95.2,96.1,107.3,108.0,-12.2,-11.9,0.514,1.12,14.2,0.286,0.674,0.474,0.169,0.458,0.499,96.5,95.71,0.411,1,29,29,29,29,28,29,29,29,28,29,25,23,27,22,26,27,9,29,10,Los Angeles Clippers
1610612747,Los Angeles Lakers,82,67,15,0.817,3961.0,104.6,105.4,95.6,96.4,9.0,9.0,0.612,1.68,17.4,0.324,0.705,0.518,0.146,0.484,0.525,95.8,95.04,0.573,1,1,1,1,14,5,1,1,13,3,9,12,3,2,3,14,15,13,1,10,Los Angeles Lakers
1610612748,Miami Heat,82,52,30,0.634,3966.0,102.2,102.5,97.7,99.4,4.5,3.0,0.649,1.57,18.3,0.304,0.696,0.508,0.163,0.495,0.533,92.2,91.24,0.543,1,7,7,7,7,17,6,7,7,9,5,21,8,7,18,3,8,25,5,10,Miami Heat
