TEAM_ID,TEAM_NAME,GP,W,L,W_PCT,MIN,E_OFF_RATING,OFF_RATING,E_DEF_RATING,DEF_RATING,E_NET_RATING,NET_RATING,AST_PCT,AST_TO,AST_RATIO,OREB_PCT,DREB_PCT,REB_PCT,TM_TOV_PCT,EFG_PCT,TS_PCT,E_PACE,PACE,PIE,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,OFF_RATING_RANK,DEF_RATING_RANK,NET_RATING_RANK,AST_PCT_RANK,AST_TO_RANK,AST_RATIO_RANK,OREB_PCT_RANK,DREB_PCT_RANK,REB_PCT_RANK,TM_TOV_PCT_RANK,EFG_PCT_RANK,TS_PCT_RANK,PACE_RANK,PIE_RANK,CFID,CFPARAMS
1610612754,Indiana Pacers,82,39,43,0.476,3986.0,103.0,104.2,101.8,102.8,1.2,1.3,0.614,1.31,16.7,0.338,0.668,0.506,0.178,0.49,0.537,91.5,90.51,0.504,1,17,17,17,1,15,12,14,13,20,16,12,13,7,26,17,15,21,15,10,Indiana Pacers
1610612746,Los Angeles Clippers,82,36,46,0.439,3986.0,101.8,103.4,104.9,106.2,-3.1,-2.8,0.556,1.27,15.6,0.339,0.654,0.492,0.17,0.482,0.524,94.0,92.71,0.475,1,18,18,18,1,18,17,19,26,24,26,11,22,21,15,21,22,9,19,10,Los Angeles Clippers
1610612747,Los Angeles Lakers,82,56,26,0.683,3986.0,105.2,106.4,100.8,102.2,4.3,4.1,0.611,1.51,17.0,0.343,0.658,0.501,0.158,0.496,0.535,93.8,92.65,0.53,1,7,7,7,1,8,8,9,14,6,13,9,18,14,4,14,16,10,9,10,Los Angeles Lakers
1610612748,Miami Heat,82,61,21,0.744,3961.0,104.0,105.1,97.9,99.2,6.1,5.9,0.615,1.33,16.9,0.324,0.678,0.504,0.177,0.507,0.546,90.6,89.59,0.536,1,3,3,3,18,13,1,5,12,19,14,22,6,10,21,8,9,25,6,10,Miami Heat
1610612749,Milwaukee Bucks,82,33,49,0.402,3946.0,103.4,104.7,105.6,106.7,-2.2,-1.9,0.543,1.25,15.8,0.329,0.669,0.501,0.172,0.496,0.541,91.9,90.87,0.477,1,20,20,20,27,14,19,18,29,27,25,16,11,13,17,13,13,19,18,10,Milwaukee Bucks
1610612750,Minnesota Timberwolves,82,40,42,0.488,3956.0,102.6,103.8,103.7,105.5,-1.1,-1.7,0.638,1.51,17.7,0.323,0.649,0.488,0.164,0.485,0.533,93.4,92.1,0.501,1,15,15,15,22,16,15,17,9,7,9,23,26,25,7,19,17,13,16,10,Minnesota Timberwolves
1610612751,New Jersey Nets,82,26,56,0.317,3956.0,101.4,102.4,106.5,107.1,-5.1,-4.7,0.576,1.34,15.5,0.376,0.669,0.513,0.166,0.456,0.499,95.3,94.55,0.457,1,23,23,23,22,26,23,22,23,16,27,1,12,6,8,29,29,3,24,10,New Jersey Nets
1610612752,New York Knicks,82,57,25,0.695,3971.0,102.2,102.8,97.6,99.4,4.6,3.4,0.628,1.24,17.2,0.323,0.7,0.519,0.192,0.501,0.546,93.0,91.93,0.537,1,4,4,4,7,23,2,10,11,28,12,24,1,3,29,11,8,15,5,10,New York Knicks
1610612753,Orlando Magic,82,45,37,0.549,3971.0,102.3,103.7,103.3,104.2,-1.0,-0.4,0.595,1.35,16.3,0.336,0.651,0.49,0.168,0.481,0.524,90.9,89.94,0.486,1,12,12,12,7,17,14,16,18,14,18,13,24,23,13,23,21,23,17,10,Orlando Magic
1610612755,Philadelphia 76ers,82,22,60,0.268,3956.0,101.4,102.5,108.4,109.4,-6.9,-6.9,0.564,1.18,15.2,0.359,0.654,0.504,0.179,0.47,0.518,98.1,97.15,0.453,1,25,25,25,25,25,24,26,25,29,29,3,23,9,27,27,25,1,25,10,Philadelphia 76ers
1610612756,Phoenix Suns,82,40,42,0.488,3971.0,106.7,107.9,105.5,107.0,1.2,1.0,0.658,1.75,18.9,0.297,0.663,0.482,0.151,0.508,0.552,95.8,94.54,0.509,1,15,15,15,7,6,20,15,5,2,4,29,15,28,3,7,6,4,14,10,Phoenix Suns
1610612757,Portland Trail Blazers,82,49,33,0.598,3971.0,104.6,106.2,100.5,102.0,4.1,4.2,0.57,1.26,16.1,0.358,0.691,0.527,0.178,0.503,0.544,93.7,92.24,0.527,1,11,11,11,7,10,7,8,24,25,22,4,3,1,24,10,10,12,11,10,Portland Trail Blazers
1610612758,Sacramento Kings,82,34,48,0.415,3971.0,102.0,103.3,105.7,107.0,-3.7,-3.7,0.6,1.35,16.7,0.348,0.661,0.503,0.174,0.485,0.526,93.5,92.53,0.472,1,19,19,19,7,19,21,21,16,15,17,6,17,12,18,20,20,11,20,10,Sacramento Kings
1610612759,San Antonio Spurs,82,20,62,0.244,3946.0,100.5,102.0,108.8,110.8,-8.3,-8.8,0.588,1.34,16.3,0.344,0.643,0.49,0.171,0.472,0.512,90.0,88.47,0.44,1,27,27,27,27,27,29,28,21,17,19,8,28,24,16,25,26,27,27,10,San Antonio Spurs
1610612760,Seattle SuperSonics,82,57,25,0.695,3956.0,108.2,109.5,99.5,101.0,8.7,8.5,0.644,1.57,18.1,0.341,0.657,0.5,0.163,0.51,0.557,92.9,91.72,0.562,1,4,4,4,26,3,6,3,7,5,6,10,21,15,6,6,4,16,3,10,Seattle SuperSonics
1610612761,Toronto Raptors,82,30,52,0.366,3966.0,101.3,102.9,105.1,106.3,-3.7,-3.4,0.592,1.27,16.1,0.35,0.657,0.498,0.177,0.481,0.521,93.3,92.07,0.467,1,21,21,21,15,21,18,20,19,22,21,5,20,17,22,22,23,14,21,10,Toronto Raptors
1610612762,Utah Jazz,82,64,18,0.78,3966.0,110.5,112.3,101.6,102.5,9.0,9.7,0.702,1.75,20.4,0.328,0.687,0.518,0.167,0.531,0.581,92.4,91.2,0.59,1,2,2,2,15,2,9,2,1,3,1,18,4,4,10,1,1,18,1,10,Utah Jazz
1610612763,Vancouver Grizzlies,82,14,68,0.171,3956.0,97.6,99.1,108.9,110.0,-11.3,-11.0,0.661,1.43,17.9,0.325,0.618,0.469,0.176,0.471,0.507,90.9,89.73,0.433,1,29,29,29,22,29,26,29,4,12,7,20,29,29,20,26,28,24,29,10,Vancouver Grizzlies
1610612764,Washington Bullets,82,44,38,0.537,3971.0,104.1,105.1,102.0,103.6,2.1,1.6,0.599,1.49,17.7,0.326,0.676,0.503,0.166,0.505,0.54,94.8,93.61,0.525,1,13,13,13,7,12,13,13,17,9,8,19,7,11,9,9,14,7,12,10,Washington Bullets
