TEAM_ID,TEAM_NAME,GP,W,L,W_PCT,MIN,E_OFF_RATING,OFF_RATING,E_DEF_RATING,DEF_RATING,E_NET_RATING,NET_RATING,AST_PCT,AST_TO,AST_RATIO,OREB_PCT,DREB_PCT,REB_PCT,TM_TOV_PCT,EFG_PCT,TS_PCT,E_PACE,PACE,PIE,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,OFF_RATING_RANK,DEF_RATING_RANK,NET_RATING_RANK,AST_PCT_RANK,AST_TO_RANK,AST_RATIO_RANK,OREB_PCT_RANK,DREB_PCT_RANK,REB_PCT_RANK,TM_TOV_PCT_RANK,EFG_PCT_RANK,TS_PCT_RANK,PACE_RANK,PIE_RANK,CFID,CFPARAMS
1610612760,Oklahoma City Thunder,82,55,27,0.671,4001.0,108.6,109.8,104.0,105.9,4.5,3.9,0.545,1.45,15.8,0.306,0.697,0.507,0.148,0.501,0.561,95.3,93.88,0.529,1,7,7,7,1,6,15,9,24,22,25,13,18,8,12,13,7,10,8,10,Oklahoma City Thunder
1610612753,Orlando Magic,82,52,30,0.634,3966.0,105.7,107.4,99.1,101.8,6.6,5.6,0.553,1.34,15.9,0.304,0.723,0.518,0.162,0.521,0.554,93.5,91.56,0.534,1,8,8,8,12,10,4,6,22,26,24,14,1,2,27,6,9,21,7,10,Orlando Magic
1610612755,Philadelphia 76ers,82,41,41,0.5,3986.0,104.0,105.3,102.5,103.8,1.5,1.5,0.596,1.75,17.6,0.278,0.714,0.497,0.138,0.494,0.535,93.9,92.81,0.51,1,16,16,16,4,19,7,13,11,2,7,24,6,19,1,18,18,15,13,10,Philadelphia 76ers
1610612756,Phoenix Suns,82,40,42,0.488,4001.0,107.0,108.5,107.4,109.3,-0.4,-0.8,0.604,1.66,17.9,0.275,0.681,0.48,0.147,0.522,0.559,96.8,95.24,0.494,1,17,17,17,1,8,25,18,6,6,4,27,25,28,10,5,8,7,17,10,Phoenix Suns
1610612757,Portland Trail Blazers,82,48,34,0.585,3961.0,105.6,107.3,104.2,105.7,1.4,1.6,0.588,1.62,16.9,0.331,0.682,0.499,0.145,0.486,0.533,90.5,89.15,0.516,1,10,10,10,18,11,13,12,13,8,14,5,24,17,8,22,20,30,11,10,Portland Trail Blazers
1610612758,Sacramento Kings,82,24,58,0.293,3971.0,100.6,102.9,106.3,108.4,-5.7,-5.6,0.534,1.27,15.4,0.334,0.702,0.512,0.167,0.48,0.519,97.8,95.78,0.462,1,25,25,25,10,25,20,25,27,29,26,2,14,6,28,26,26,5,25,10,Sacramento Kings
1610612759,San Antonio Spurs,82,61,21,0.744,3956.0,109.4,110.5,102.8,104.4,6.6,6.2,0.583,1.67,17.5,0.276,0.711,0.5,0.143,0.527,0.567,94.6,93.35,0.538,1,2,2,2,20,3,10,4,14,5,8,26,8,16,5,1,3,14,5,10,San Antonio Spurs
1610612761,Toronto Raptors,82,22,60,0.268,3956.0,103.3,105.2,110.0,111.7,-6.7,-6.5,0.571,1.49,16.8,0.314,0.685,0.495,0.156,0.491,0.533,95.4,93.78,0.459,1,28,28,28,20,20,30,26,18,18,16,12,22,22,22,21,21,11,26,10,Toronto Raptors
1610612762,Utah Jazz,82,39,43,0.476,3976.0,104.9,107.0,107.3,108.8,-2.4,-1.8,0.627,1.63,18.0,0.314,0.679,0.496,0.154,0.498,0.544,93.6,92.05,0.5,1,18,18,18,6,16,21,20,3,7,3,11,27,21,21,15,13,18,16,10,Utah Jazz
1610612764,Washington Wizards,82,23,59,0.28,3986.0,99.6,101.3,107.2,109.1,-7.6,-7.8,0.522,1.27,14.9,0.317,0.671,0.488,0.16,0.471,0.513,96.5,94.78,0.445,1,27,27,27,4,29,24,29,30,28,30,8,29,26,24,29,29,9,28,10,Washington Wizards
