TEAM_ID,TEAM_NAME,GP,W,L,W_PCT,MIN,E_OFF_RATING,OFF_RATING,E_DEF_RATING,DEF_RATING,E_NET_RATING,NET_RATING,AST_PCT,AST_TO,AST_RATIO,OREB_PCT,DREB_PCT,REB_PCT,TM_TOV_PCT,EFG_PCT,TS_PCT,E_PACE,PACE,PIE,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,OFF_RATING_RANK,DEF_RATING_RANK,NET_RATING_RANK,AST_PCT_RANK,AST_TO_RANK,AST_RATIO_RANK,OREB_PCT_RANK,DREB_PCT_RANK,REB_PCT_RANK,TM_TOV_PCT_RANK,EFG_PCT_RANK,TS_PCT_RANK,PACE_RANK,PIE_RANK,CFID,CFPARAMS
1610612745,Houston Rockets,11,4,7,0.364,528.0,101.1,103.1,107.1,109.1,-6.0,-6.0,0.546,1.42,15.0,0.273,0.717,0.476,0.142,0.488,0.519,100.5,98.59,0.437,27,22,19,22,30,27,19,23,23,22,25,18,21,24,10,30,30,27,28,10,Houston Rockets
1610612754,Indiana Pacers,13,8,5,0.615,624.0,105.9,108.9,102.4,104.7,3.5,4.1,0.534,1.58,16.8,0.273,0.719,0.5,0.144,0.537,0.561,99.9,97.38,0.523,2,6,8,8,5,13,6,8,25,16,19,17,18,16,13,6,11,29,9,10,Indiana Pacers
1610612746,LA Clippers,12,7,5,0.583,581.0,109.8,111.3,104.9,107.0,4.9,4.3,0.54,1.46,16.0,0.268,0.712,0.506,0.147,0.531,0.582,105.3,103.48,0.528,10,8,8,9,10,7,11,7,24,20,22,20,22,14,21,10,4,8,6,10,LA Clippers
1610612747,Los Angeles Lakers,12,6,6,0.5,581.0,107.8,110.0,107.8,109.1,0.1,1.0,0.568,1.67,17.7,0.278,0.705,0.495,0.146,0.542,0.565,107.3,105.58,0.51,10,14,13,15,10,9,17,14,19,12,9,13,24,20,18,4,10,3,14,10,Los Angeles Lakers
1610612763,Memphis Grizzlies,11,7,4,0.636,533.0,104.4,106.3,102.6,104.5,1.8,1.8,0.62,1.72,17.3,0.243,0.717,0.47,0.136,0.508,0.551,97.7,95.95,0.505,27,8,6,6,29,18,5,11,8,9,12,25,20,27,5,18,17,30,16,10,Memphis Grizzlies
1610612748,Miami Heat,12,5,7,0.417,581.0,103.8,107.4,105.9,107.2,-2.1,0.3,0.581,1.37,16.0,0.324,0.72,0.519,0.164,0.506,0.541,104.6,102.15,0.499,10,20,19,20,10,16,12,16,16,24,21,2,17,6,27,20,22,13,17,10,Miami Heat
1610612749,Milwaukee Bucks,12,9,3,0.75,581.0,112.7,114.6,101.3,103.1,11.4,11.5,0.615,1.74,18.6,0.274,0.753,0.529,0.148,0.558,0.59,107.0,105.21,0.567,10,3,3,3,10,3,3,1,10,7,2,16,5,3,22,3,3,5,2,10,Milwaukee Bucks
1610612750,Minnesota Timberwolves,13,4,9,0.308,624.0,105.4,107.2,113.0,114.3,-7.6,-7.2,0.558,1.68,15.8,0.289,0.67,0.473,0.128,0.489,0.535,104.5,103.04,0.467,2,22,24,24,5,17,30,26,20,11,23,12,29,25,3,28,24,9,23,10,Minnesota Timberwolves
1610612740,New Orleans Pelicans,12,6,6,0.5,576.0,110.3,111.5,108.9,111.2,1.4,0.4,0.619,1.75,18.2,0.296,0.742,0.519,0.145,0.532,0.57,107.1,105.38,0.506,10,14,13,15,21,6,25,15,9,6,3,8,8,5,17,8,7,4,15,10,New Orleans Pelicans
1610612752,New York Knicks,13,4,9,0.308,634.0,103.4,105.9,109.2,109.5,-5.7,-3.6,0.488,1.31,14.1,0.321,0.731,0.516,0.147,0.489,0.529,101.4,100.09,0.463,2,22,24,24,3,20,21,22,29,28,30,3,13,10,20,26,26,22,24,10,New York Knicks
1610612760,Oklahoma City Thunder,12,7,5,0.583,576.0,103.7,106.1,101.6,103.6,2.1,2.5,0.509,1.44,14.6,0.32,0.717,0.507,0.139,0.49,0.524,105.0,102.83,0.512,10,8,8,9,21,19,4,9,28,21,28,4,19,13,7,25,28,10,13,10,Oklahoma City Thunder
1610612753,Orlando Magic,12,5,7,0.417,576.0,100.3,102.2,107.5,109.2,-7.2,-7.0,0.632,1.79,18.0,0.262,0.731,0.486,0.14,0.491,0.519,102.1,100.38,0.469,10,20,19,20,21,28,20,25,3,5,6,22,14,22,8,24,29,19,21,10,Orlando Magic
1610612755,Philadelphia 76ers,14,8,6,0.571,687.0,104.3,105.4,102.8,106.3,1.6,-0.9,0.667,1.55,18.1,0.256,0.729,0.508,0.16,0.511,0.558,106.2,103.9,0.525,1,6,13,12,1,22,10,20,1,17,4,23,15,12,26,16,13,6,8,10,Philadelphia 76ers
1610612756,Phoenix Suns,12,2,10,0.167,581.0,98.5,100.1,112.4,113.0,-13.9,-12.9,0.629,1.26,17.1,0.231,0.743,0.485,0.182,0.506,0.547,101.3,100.3,0.415,10,29,29,29,10,30,27,30,5,30,15,29,7,23,30,21,19,20,30,10,Phoenix Suns
1610612757,Portland Trail Blazers,12,9,3,0.75,581.0,112.5,114.4,103.6,105.0,8.9,9.4,0.479,1.42,14.7,0.309,0.74,0.537,0.139,0.528,0.576,102.9,101.37,0.553,10,3,3,3,10,4,7,3,30,23,27,5,9,2,6,11,6,16,4,10,Portland Trail Blazers
1610612758,Sacramento Kings,13,7,6,0.538,624.0,106.7,107.6,106.7,108.4,0.0,-0.8,0.552,1.59,17.0,0.233,0.698,0.47,0.143,0.536,0.561,108.8,107.42,0.494,2,8,13,14,5,15,16,19,22,15,17,28,25,29,12,7,12,2,18,10,Sacramento Kings
1610612759,San Antonio Spurs,11,7,4,0.636,538.0,107.8,109.0,105.2,107.3,2.6,1.6,0.583,1.97,17.2,0.265,0.735,0.499,0.119,0.501,0.545,100.2,98.68,0.515,27,8,6,6,28,12,13,12,15,2,14,21,10,18,1,23,21,26,11,10,San Antonio Spurs
1610612761,Toronto Raptors,13,12,1,0.923,624.0,113.8,115.2,102.6,106.0,11.2,9.2,0.57,1.73,18.0,0.278,0.698,0.5,0.143,0.559,0.592,104.5,102.19,0.562,2,1,1,1,5,2,9,4,17,8,5,14,26,17,11,2,2,12,3,10,Toronto Raptors
1610612762,Utah Jazz,12,6,6,0.5,576.0,109.5,110.6,107.5,109.1,2.0,1.5,0.631,1.65,18.0,0.274,0.759,0.516,0.149,0.539,0.578,102.1,100.83,0.519,10,14,13,15,21,8,18,13,4,13,7,15,3,9,24,5,5,18,10,10,Utah Jazz
1610612764,Washington Wizards,12,3,9,0.25,581.0,104.6,105.2,111.4,114.1,-6.8,-8.9,0.553,1.46,15.7,0.233,0.669,0.449,0.142,0.509,0.554,105.4,103.89,0.452,10,27,24,27,10,23,28,28,21,19,24,27,30,30,9,17,15,7,27,10,Washington Wizards
