TEAM_ID,TEAM_NAME,GP,W,L,W_PCT,MIN,E_OFF_RATING,OFF_RATING,E_DEF_RATING,DEF_RATING,E_NET_RATING,NET_RATING,AST_PCT,AST_TO,AST_RATIO,OREB_PCT,DREB_PCT,REB_PCT,TM_TOV_PCT,EFG_PCT,TS_PCT,E_PACE,PACE,PIE,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,OFF_RATING_RANK,DEF_RATING_RANK,NET_RATING_RANK,AST_PCT_RANK,AST_TO_RANK,AST_RATIO_RANK,OREB_PCT_RANK,DREB_PCT_RANK,REB_PCT_RANK,TM_TOV_PCT_RANK,EFG_PCT_RANK,TS_PCT_RANK,PACE_RANK,PIE_RANK,CFID,CFPARAMS
1610612737,Atlanta Hawks,82,26,56,0.317,3976.0,103.8,104.8,108.3,110.1,-4.5,-5.3,0.552,1.27,15.5,0.334,0.667,0.496,0.169,0.486,0.534,93.0,91.79,0.462,1,27,27,27,9,14,27,28,20,26,22,5,28,19,27,20,20,17,27,10,Atlanta Hawks
1610612738,Boston Celtics,82,33,49,0.402,3976.0,102.5,104.0,104.0,105.5,-1.5,-1.5,0.581,1.26,16.4,0.289,0.694,0.497,0.176,0.504,0.551,94.7,93.3,0.485,1,24,24,24,9,18,20,19,12,27,13,23,15,17,29,4,3,8,22,10,Boston Celtics
1610612766,Charlotte Bobcats,82,26,56,0.317,3981.0,99.5,101.1,104.2,105.5,-4.7,-4.4,0.58,1.47,15.9,0.305,0.678,0.479,0.149,0.464,0.509,96.0,94.6,0.463,1,27,27,27,5,28,21,27,13,11,18,13,25,30,7,29,30,3,26,10,Charlotte Bobcats
1610612741,Chicago Bulls,82,41,41,0.5,3981.0,101.3,103.3,100.2,102.6,1.0,0.7,0.601,1.47,16.8,0.303,0.703,0.503,0.158,0.487,0.527,95.7,93.61,0.501,1,14,14,14,5,21,8,14,7,10,9,15,9,12,21,16,23,7,16,10,Chicago Bulls
1610612739,Cleveland Cavaliers,82,50,32,0.61,3966.0,105.2,106.5,102.6,104.4,2.5,2.2,0.536,1.37,15.3,0.313,0.717,0.514,0.151,0.492,0.538,92.2,90.78,0.51,1,6,6,6,17,9,15,8,24,21,24,10,4,6,12,13,12,20,13,10,Cleveland Cavaliers
1610612742,Dallas Mavericks,82,60,22,0.732,3976.0,108.7,109.9,101.9,103.2,6.8,6.7,0.5,1.32,14.6,0.347,0.69,0.522,0.15,0.495,0.55,90.3,89.31,0.551,1,3,3,3,9,2,9,3,30,23,28,2,18,2,11,10,5,25,3,10,Dallas Mavericks
1610612743,Denver Nuggets,82,44,38,0.537,3986.0,102.8,104.4,102.1,104.1,0.7,0.4,0.624,1.58,17.6,0.3,0.682,0.494,0.154,0.488,0.535,96.6,94.93,0.512,1,11,11,11,3,17,13,15,5,4,4,16,22,23,14,15,17,2,12,10,Denver Nuggets
1610612765,Detroit Pistons,82,64,18,0.78,3966.0,107.7,109.2,100.2,101.7,7.6,7.5,0.661,2.12,18.9,0.317,0.68,0.497,0.128,0.497,0.535,89.3,87.99,0.557,1,1,1,1,17,4,5,1,2,1,2,8,23,18,1,7,16,29,1,10,Detroit Pistons
1610612744,Golden State Warriors,82,34,48,0.415,3966.0,101.9,103.5,103.5,104.9,-1.6,-1.4,0.576,1.47,15.9,0.296,0.686,0.485,0.148,0.479,0.521,95.8,94.46,0.475,1,22,22,22,17,20,17,18,16,12,19,21,21,25,6,24,25,4,24,10,Golden State Warriors
1610612745,Houston Rockets,82,34,48,0.415,3966.0,98.9,100.4,100.6,102.1,-1.7,-1.8,0.583,1.32,15.8,0.291,0.705,0.501,0.162,0.471,0.519,90.4,89.1,0.49,1,22,22,22,17,29,6,20,11,24,20,22,8,14,23,27,27,27,20,10,Houston Rockets
1610612754,Indiana Pacers,82,41,41,0.5,3946.0,101.6,103.1,99.9,101.0,1.7,2.0,0.585,1.3,16.0,0.304,0.699,0.506,0.168,0.487,0.533,92.0,90.86,0.514,1,14,14,14,29,22,4,9,10,25,16,14,12,10,26,19,21,19,10,10,Indiana Pacers
1610612746,Los Angeles Clippers,82,47,35,0.573,3961.0,102.9,103.8,100.7,102.2,2.3,1.7,0.571,1.44,16.5,0.286,0.719,0.513,0.154,0.487,0.54,94.1,93.02,0.523,1,9,9,9,24,19,7,12,18,14,12,26,3,7,15,18,10,11,6,10,Los Angeles Clippers
1610612747,Los Angeles Lakers,82,45,37,0.549,3971.0,105.4,106.8,102.6,104.2,2.8,2.6,0.58,1.52,16.5,0.316,0.701,0.507,0.15,0.495,0.539,93.6,92.26,0.518,1,10,10,10,13,8,14,7,14,7,11,9,11,8,10,11,11,15,7,10,Los Angeles Lakers
1610612763,Memphis Grizzlies,82,49,33,0.598,3971.0,103.0,104.5,99.2,100.3,3.8,4.1,0.578,1.4,16.1,0.298,0.69,0.496,0.157,0.496,0.537,88.6,87.42,0.516,1,7,7,7,13,16,2,5,15,18,15,17,20,20,19,8,15,30,8,10,Memphis Grizzlies
1610612748,Miami Heat,82,52,30,0.634,3951.0,106.4,107.5,101.7,103.4,4.7,4.1,0.557,1.43,16.4,0.297,0.726,0.519,0.156,0.517,0.556,93.8,92.57,0.538,1,5,5,5,28,7,10,6,19,15,14,19,2,3,16,2,2,12,5,10,Miami Heat
1610612749,Milwaukee Bucks,82,40,42,0.488,3971.0,103.3,104.8,105.0,105.9,-1.7,-1.1,0.594,1.48,16.8,0.309,0.713,0.507,0.156,0.492,0.535,93.6,92.48,0.486,1,17,17,17,13,13,23,16,8,9,10,11,5,9,18,14,18,13,21,10,Milwaukee Bucks
1610612750,Minnesota Timberwolves,82,33,49,0.402,3971.0,99.6,101.5,101.7,103.5,-2.1,-2.0,0.594,1.44,16.9,0.296,0.673,0.49,0.16,0.48,0.524,91.3,89.61,0.503,1,24,24,24,13,27,12,22,9,13,8,20,27,24,22,23,24,22,15,10,Minnesota Timberwolves
1610612751,New Jersey Nets,82,49,33,0.598,3956.0,101.5,102.4,99.8,100.8,1.7,1.5,0.678,1.68,18.2,0.274,0.73,0.501,0.149,0.478,0.528,92.0,91.18,0.513,1,7,7,7,27,24,3,13,1,3,3,29,1,13,9,25,22,18,11,10,New Jersey Nets
1610612740,New Orleans/Oklahoma City Hornets,82,38,44,0.463,3961.0,100.6,102.2,104.4,105.0,-3.8,-2.8,0.537,1.39,15.1,0.297,0.709,0.497,0.147,0.464,0.515,91.3,90.34,0.484,1,18,18,18,24,26,18,24,23,19,25,18,6,16,4,30,28,21,23,10,New Orleans/Oklahoma City Hornets
1610612752,New York Knicks,82,23,59,0.28,3986.0,101.1,102.7,108.4,109.3,-7.3,-6.6,0.52,1.01,14.2,0.342,0.697,0.518,0.19,0.481,0.534,93.2,92.07,0.444,1,29,29,29,3,23,26,29,27,30,30,3,13,4,30,22,19,16,29,10,New York Knicks
1610612753,Orlando Magic,82,36,46,0.439,3981.0,103.6,105.2,104.7,106.5,-1.1,-1.3,0.514,1.21,15.0,0.33,0.691,0.516,0.168,0.496,0.543,90.7,89.15,0.495,1,20,20,20,5,12,25,17,28,29,27,6,17,5,25,9,9,26,18,10,Orlando Magic
1610612755,Philadelphia 76ers,82,38,44,0.463,3981.0,103.7,104.7,104.8,106.5,-1.2,-1.8,0.551,1.43,15.8,0.285,0.676,0.481,0.149,0.487,0.538,95.1,93.96,0.492,1,18,18,18,5,15,24,21,22,16,21,28,26,27,8,17,13,5,19,10,Philadelphia 76ers
1610612756,Phoenix Suns,82,54,28,0.659,3991.0,109.4,110.1,102.9,104.7,6.4,5.4,0.635,2.0,19.5,0.256,0.69,0.48,0.135,0.537,0.568,98.1,96.94,0.547,1,4,4,4,1,1,16,4,4,2,1,30,19,28,2,1,1,1,4,10,Phoenix Suns
1610612757,Portland Trail Blazers,82,21,61,0.256,3946.0,97.9,99.7,109.4,110.3,-11.5,-10.7,0.534,1.24,15.1,0.308,0.657,0.48,0.165,0.474,0.511,90.1,88.88,0.424,1,30,30,30,29,30,28,30,25,28,26,12,30,29,24,26,29,28,30,10,Portland Trail Blazers
1610612758,Sacramento Kings,82,44,38,0.537,3966.0,103.9,105.3,102.3,103.5,1.6,1.8,0.618,1.52,17.3,0.289,0.694,0.495,0.156,0.492,0.544,94.4,93.27,0.515,1,11,11,11,17,11,11,11,6,6,5,24,16,22,17,12,8,9,9,10,Sacramento Kings
1610612759,San Antonio Spurs,82,63,19,0.768,3961.0,105.2,106.1,96.9,98.7,8.3,7.5,0.574,1.52,17.0,0.289,0.708,0.505,0.153,0.513,0.546,90.6,89.43,0.554,1,2,2,2,24,10,1,2,17,5,6,25,7,11,13,3,7,24,2,10,San Antonio Spurs
1610612760,Seattle SuperSonics,82,35,47,0.427,3966.0,107.4,109.4,111.3,112.6,-3.9,-3.3,0.551,1.4,16.0,0.34,0.659,0.495,0.157,0.504,0.551,94.5,93.06,0.467,1,21,21,21,17,3,30,26,21,17,17,4,29,21,20,5,4,10,25,10,Seattle SuperSonics
1610612761,Toronto Raptors,82,27,55,0.329,3991.0,106.7,107.9,109.7,111.1,-3.0,-3.2,0.529,1.49,15.5,0.286,0.697,0.484,0.139,0.5,0.548,93.5,92.36,0.459,1,26,26,26,1,5,29,25,26,8,23,27,14,26,3,6,6,14,28,10,Toronto Raptors
1610612762,Utah Jazz,82,41,41,0.5,3976.0,100.8,102.3,104.5,105.0,-3.6,-2.7,0.646,1.37,16.9,0.356,0.702,0.526,0.174,0.467,0.519,90.4,89.43,0.497,1,14,14,14,9,25,19,23,3,20,7,1,10,1,28,28,26,23,17,10,Utah Jazz
1610612764,Washington Wizards,82,42,40,0.512,3966.0,106.0,107.6,104.7,105.8,1.3,1.9,0.512,1.33,14.5,0.329,0.679,0.499,0.148,0.484,0.538,94.9,93.69,0.503,1,13,13,13,17,6,22,10,29,22,29,7,24,15,5,21,14,6,14,10,Washington Wizards
