PLAYER_ID,RANK,PLAYER,TEAM,GP,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PTS,EFF
201980,142,Danny Green,TOR,13,28.8,3.5,7.9,0.437,2.7,6.0,0.449,0.4,0.4,1.0,0.8,3.3,4.1,1.4,1.3,0.9,1.4,10.0,11.8
201587,142,Nicolas Batum,CHA,12,31.8,3.8,8.3,0.465,1.8,4.2,0.42,0.6,0.8,0.778,1.0,5.0,6.0,3.9,1.2,0.6,2.2,10.0,14.9
204020,142,Tyler Johnson,MIA,12,26.0,3.8,8.7,0.433,1.3,4.3,0.294,1.3,2.1,0.6,0.3,2.3,2.7,2.3,1.2,0.5,1.7,10.0,9.3
203458,145,Alex Len,ATL,12,21.3,3.8,7.5,0.511,0.6,1.9,0.304,1.6,2.5,0.633,1.6,3.5,5.1,1.3,0.4,1.2,1.8,9.8,11.3
202391,146,Jeremy Lin,ATL,12,16.9,2.9,6.3,0.467,0.8,2.3,0.333,3.2,3.6,0.884,0.0,1.8,1.8,2.7,0.8,0.1,1.8,9.8,9.5
1628983,147,Shai Gilgeous-Alexander,LAC,12,26.9,3.3,7.3,0.455,0.6,1.2,0.5,2.3,2.8,0.848,0.8,2.4,3.2,3.3,0.8,0.8,1.8,9.6,11.3
2225,148,Tony Parker,CHA,11,18.0,3.7,8.2,0.456,0.3,0.9,0.3,1.8,2.5,0.714,0.2,1.4,1.5,4.5,0.3,0.1,1.3,9.5,9.5
203504,148,Trey Burke,NYK,11,20.1,3.9,9.6,0.406,0.9,2.6,0.345,0.8,1.2,0.692,0.8,1.3,2.1,3.4,0.5,0.0,1.2,9.5,8.2
202697,150,Iman Shumpert,SAC,11,24.5,3.3,7.8,0.419,1.9,5.0,0.382,0.9,1.1,0.833,0.2,2.9,3.1,2.0,1.0,0.4,0.7,9.4,10.4
201954,151,Darren Collison,IND,13,27.0,3.7,7.8,0.471,0.5,1.8,0.25,1.5,2.1,0.704,0.3,1.8,2.1,4.1,1.4,0.2,1.4,9.3,10.8
1628365,152,Markelle Fultz,PHI,14,24.3,3.9,9.1,0.422,0.3,0.9,0.308,1.3,2.1,0.6,1.4,2.5,3.9,3.4,1.1,0.3,1.4,9.3,10.6
203477,153,Isaiah Canaan,PHX,11,29.1,3.4,8.2,0.411,1.4,4.2,0.326,1.2,1.5,0.813,0.4,2.8,3.2,3.5,0.7,0.0,1.9,9.3,9.7
203493,154,Reggie Bullock,DET,8,26.5,3.1,9.5,0.329,1.3,4.5,0.278,1.8,2.0,0.875,0.3,2.3,2.5,2.1,0.3,0.3,1.0,9.3,6.8
1626209,155,Mario Hezonja,NYK,13,19.1,3.8,9.5,0.407,0.9,3.5,0.267,0.6,1.2,0.5,0.2,3.4,3.6,1.2,0.7,0.1,1.4,9.2,7.2
204038,156,Langston Galloway,DET,10,23.9,3.1,7.1,0.437,1.7,5.0,0.34,1.3,1.6,0.813,0.5,2.3,2.8,1.3,0.4,0.2,0.5,9.2,9.1
201152,157,Thaddeus Young,IND,13,28.6,4.1,8.5,0.482,0.2,1.2,0.2,0.7,1.6,0.429,1.9,3.8,5.7,1.5,1.4,0.5,1.3,9.1,11.5
203482,158,Kelly Olynyk,MIA,12,18.8,2.8,5.8,0.478,1.3,3.8,0.326,2.2,2.8,0.788,0.7,2.3,3.0,2.3,0.5,0.4,1.3,8.9,10.3
203077,158,Michael Kidd-Gilchrist,CHA,12,21.7,3.4,7.2,0.477,0.2,0.6,0.286,1.9,2.6,0.742,2.4,4.0,6.4,1.5,0.3,1.3,0.7,8.9,13.3
1626179,158,Terry Rozier,BOS,12,23.7,3.1,8.1,0.381,1.6,3.7,0.432,1.2,1.4,0.824,0.4,4.3,4.7,2.1,0.7,0.4,0.6,8.9,10.9
1628384,161,OG Anunoby,TOR,10,24.0,3.8,7.7,0.494,1.2,3.7,0.324,0.1,0.3,0.333,0.8,2.1,2.9,0.5,0.6,0.3,0.6,8.9,8.5
1626188,161,Quinn Cook,GSW,10,14.0,3.3,6.1,0.541,1.4,2.7,0.519,0.9,1.0,0.9,0.2,1.6,1.8,1.6,0.3,0.0,1.0,8.9,8.7
203469,163,Cody Zeller,CHA,12,22.8,3.5,5.9,0.592,0.1,0.3,0.333,1.8,2.0,0.875,1.8,3.8,5.7,1.6,0.6,0.6,1.3,8.8,13.3
200826,163,J.J. Barea,DAL,12,18.3,3.3,9.3,0.348,0.8,3.0,0.278,1.5,2.1,0.72,0.4,1.7,2.1,5.9,0.6,0.0,1.5,8.8,9.3
202362,165,Lance Stephenson,LAL,12,16.6,3.7,7.7,0.478,1.0,2.5,0.4,0.4,0.6,0.714,0.7,2.9,3.6,2.1,0.8,0.0,1.4,8.8,9.7
1626166,166,Cameron Payne,CHI,12,24.2,3.3,8.2,0.398,1.0,3.2,0.316,1.2,1.3,0.933,0.7,1.4,2.1,3.4,0.9,0.3,1.6,8.7,8.8
101141,166,Ersan Ilyasova,MIL,12,23.3,3.1,6.3,0.493,1.2,2.8,0.412,1.3,1.6,0.842,1.6,5.2,6.8,1.4,0.8,0.3,0.7,8.7,13.8
1627827,168,Dorian Finney-Smith,DAL,12,25.1,3.2,6.2,0.514,1.5,3.3,0.45,0.8,1.0,0.75,1.8,2.3,4.1,0.8,0.8,0.6,1.0,8.6,10.6
203939,168,Dwight Powell,DAL,12,14.9,3.0,4.5,0.667,0.3,1.1,0.231,2.3,3.0,0.778,1.0,2.6,3.6,0.9,0.8,0.5,0.9,8.6,11.3
1628366,168,Lonzo Ball,LAL,12,25.6,3.3,7.8,0.415,1.6,4.6,0.345,0.5,0.9,0.545,0.8,3.8,4.7,4.4,1.3,0.0,1.5,8.6,12.4
1626169,171,Stanley Johnson,DET,10,25.9,3.2,8.2,0.39,1.5,4.8,0.313,0.6,0.8,0.75,0.8,3.8,4.6,1.7,0.9,0.2,1.8,8.5,8.9
1629006,172,Josh Okogie,MIN,11,26.4,3.1,8.5,0.362,0.7,3.2,0.229,1.5,1.9,0.81,1.0,3.1,4.1,1.2,1.0,0.4,1.4,8.5,7.9
1626178,173,Rondae Hollis-Jefferson,BKN,10,20.3,3.5,8.9,0.393,0.1,1.1,0.091,1.3,2.2,0.591,0.8,4.1,4.9,1.5,0.6,0.6,0.7,8.4,9.0
203473,174,Dewayne Dedmon,ATL,9,19.7,3.3,6.7,0.5,0.6,1.7,0.333,1.1,1.3,0.833,0.9,5.3,6.2,0.4,0.2,1.6,0.7,8.3,12.6
202329,175,Al-Farouq Aminu,POR,12,28.8,2.8,6.7,0.413,1.1,3.2,0.342,1.7,1.8,0.909,1.3,7.3,8.7,0.4,0.9,0.4,0.6,8.3,14.0
1628420,175,Monte Morris,DEN,12,21.6,3.3,7.8,0.415,0.8,2.0,0.375,1.0,1.3,0.8,0.4,2.1,2.5,3.3,1.1,0.0,0.4,8.3,9.9
203917,175,Nik Stauskas,POR,12,19.5,2.8,6.6,0.418,1.5,3.8,0.4,1.3,1.3,0.938,0.4,2.1,2.5,2.1,0.3,0.2,0.9,8.3,8.5
200782,178,PJ Tucker,HOU,11,35.5,2.7,6.4,0.429,2.1,4.7,0.442,0.6,0.9,0.7,1.4,4.2,5.5,1.3,1.5,0.5,0.7,8.2,12.5
1627761,179,DeAndre' Bembry,ATL,12,25.3,3.0,7.5,0.4,0.9,2.3,0.407,1.2,2.3,0.5,0.7,4.4,5.1,2.3,1.3,0.7,1.8,8.1,10.0
1626246,180,Boban Marjanovic,LAC,12,11.8,2.8,4.5,0.63,0.0,0.1,0.0,2.3,3.2,0.711,1.4,3.8,5.3,0.7,0.3,1.0,1.1,7.9,11.5
203957,180,Dante Exum,UTA,12,16.6,2.5,6.1,0.411,0.6,2.0,0.292,2.3,3.0,0.778,0.4,1.3,1.8,2.2,0.2,0.3,0.9,7.9,7.1
1629016,182,Omari Spellman,ATL,11,19.9,2.9,6.5,0.451,1.2,2.9,0.406,0.9,1.3,0.714,2.1,3.0,5.1,1.3,0.5,0.5,0.6,7.9,10.8
1628373,183,Frank Ntilikina,NYK,13,27.5,2.9,8.2,0.355,1.2,3.8,0.3,0.8,0.9,0.917,0.1,1.8,1.8,3.8,1.3,0.4,1.8,7.8,7.9
1628970,184,Miles Bridges,CHA,11,20.3,3.3,6.0,0.545,0.9,2.5,0.37,0.4,0.7,0.5,0.6,3.3,3.9,1.1,0.6,0.5,0.6,7.8,10.2
1626195,184,Willy Hernangomez,CHA,11,15.0,2.5,4.5,0.551,0.6,0.9,0.7,2.3,2.9,0.781,2.2,3.5,5.6,0.9,0.5,0.6,1.0,7.8,11.9
203943,186,Noah Vonleh,NYK,13,22.2,2.5,5.2,0.485,0.4,1.2,0.333,2.2,3.0,0.744,2.3,5.9,8.2,1.7,0.7,0.8,1.3,7.7,14.4
203110,187,Draymond Green,GSW,11,29.9,3.0,6.3,0.478,0.5,2.1,0.261,1.1,1.6,0.667,0.9,6.3,7.2,7.9,1.8,0.9,3.1,7.6,18.5
202705,188,MarShon Brooks,MEM,10,13.6,2.8,5.9,0.475,0.6,2.2,0.273,1.3,1.6,0.813,0.7,1.1,1.8,0.8,0.4,0.0,0.8,7.5,6.3
1626192,189,Pat Connaughton,MIL,9,15.2,2.8,6.0,0.463,1.2,3.1,0.393,0.7,1.0,0.667,1.3,3.1,4.4,1.2,0.1,0.4,0.4,7.4,9.7
101107,190,Marvin Williams,CHA,12,22.6,2.9,7.3,0.402,1.0,3.9,0.255,0.5,0.8,0.6,0.7,3.8,4.5,0.9,0.5,1.1,0.6,7.3,9.1
1626204,191,Larry Nance Jr.,CLE,10,20.6,3.0,6.7,0.448,0.0,0.3,0.0,1.3,2.1,0.619,1.8,4.3,6.1,2.5,1.1,0.6,1.2,7.3,11.9
1629013,192,Landry Shamet,PHI,14,21.5,2.4,6.5,0.374,1.6,4.9,0.333,0.8,1.0,0.786,0.2,0.9,1.1,1.1,0.6,0.2,0.6,7.3,5.6
203486,193,Mason Plumlee,DEN,12,17.6,3.2,5.0,0.633,0.1,0.2,0.5,0.8,2.4,0.345,2.0,2.9,4.9,1.4,1.2,0.5,1.5,7.3,10.3
201976,194,Patrick Beverley,LAC,12,26.8,2.5,7.0,0.357,1.3,4.0,0.313,0.9,1.3,0.733,0.9,3.7,4.6,4.2,0.7,0.3,1.2,7.2,10.9
203516,195,James Ennis III,HOU,8,22.1,2.5,6.0,0.417,1.6,3.9,0.419,0.5,0.9,0.571,1.3,0.8,2.0,0.6,0.9,0.3,0.6,7.1,6.4
202340,196,Avery Bradley,LAC,9,27.4,3.1,8.9,0.35,0.8,3.0,0.259,0.1,0.1,1.0,0.8,1.1,1.9,1.6,0.7,0.3,1.6,7.1,4.2
203613,197,Jonathon Simmons,ORL,10,21.8,2.4,8.1,0.296,0.4,2.5,0.16,1.9,2.3,0.826,0.8,1.9,2.7,2.0,0.5,0.4,1.4,7.1,5.2
203085,198,Austin Rivers,WAS,12,23.4,2.6,6.1,0.425,1.0,3.2,0.316,0.9,1.4,0.647,0.3,1.9,2.3,1.8,0.6,0.4,1.4,7.1,6.8
1628978,198,Donte DiVincenzo,MIL,12,19.5,2.7,6.3,0.427,1.0,3.9,0.255,0.8,0.9,0.818,0.6,2.9,3.5,1.6,0.3,0.2,0.9,7.1,8.0
1628367,198,Josh Jackson,PHX,12,18.1,2.9,7.1,0.412,0.6,2.2,0.269,0.7,1.3,0.533,0.1,2.0,2.1,1.7,0.5,0.7,2.9,7.1,4.3
203518,201,Alex Abrines,OKC,12,22.9,2.4,6.6,0.367,1.7,4.9,0.339,0.5,0.6,0.857,0.2,1.5,1.7,0.8,0.8,0.3,0.5,7.0,5.7
101123,201,Gerald Green,HOU,11,18.4,2.5,7.0,0.364,1.4,5.3,0.259,0.5,0.6,0.857,0.7,2.1,2.8,0.5,0.3,0.1,0.6,7.0,5.5
1627853,201,Ryan Arcidiacono,CHI,12,24.9,2.4,4.5,0.537,1.6,3.0,0.528,0.6,0.8,0.7,0.1,1.8,1.8,4.4,0.8,0.1,0.8,7.0,11.0
1713,201,Vince Carter,ATL,12,18.7,2.4,5.6,0.433,1.4,3.6,0.395,0.8,0.9,0.818,0.3,1.8,2.1,1.0,0.8,0.4,0.8,7.0,7.2
1628964,205,Mo Bamba,ORL,12,19.3,3.1,5.6,0.552,0.5,1.8,0.286,0.2,0.6,0.286,1.6,3.8,5.3,1.3,0.3,1.7,0.8,6.8,11.8
1628415,206,Dillon Brooks,MEM,11,18.9,2.5,6.0,0.409,0.6,1.7,0.368,1.3,1.6,0.778,0.5,1.5,2.1,0.9,0.7,0.4,0.8,6.8,6.2
2200,207,Pau Gasol,SAS,9,17.4,2.4,4.8,0.512,0.4,0.8,0.571,1.4,2.0,0.722,1.2,4.9,6.1,3.3,0.1,1.0,0.8,6.8,13.7
202709,208,Cory Joseph,IND,13,25.4,2.8,5.6,0.507,0.8,1.8,0.458,0.2,0.5,0.429,0.2,2.9,3.2,3.2,1.1,0.2,0.9,6.8,10.5
203503,209,Tony Snell,MIL,12,16.5,2.4,4.8,0.5,1.3,2.8,0.471,0.6,0.8,0.778,0.3,1.7,1.9,1.0,0.3,0.2,0.3,6.8,7.3
201973,210,Jonas Jerebko,GSW,13,17.2,2.2,5.0,0.446,0.9,2.5,0.364,1.3,1.5,0.85,1.1,3.2,4.3,1.5,0.5,0.2,0.8,6.7,9.3
1628382,210,Justin Jackson,SAC,13,22.5,2.6,6.4,0.41,0.8,3.2,0.262,0.6,0.8,0.727,0.4,2.3,2.7,1.7,0.5,0.2,0.4,6.7,7.4
1628412,212,Frank Mason,SAC,12,15.5,2.3,5.8,0.406,0.5,2.2,0.231,1.5,2.1,0.72,0.2,1.5,1.7,3.7,0.6,0.2,1.0,6.7,7.8
1628467,212,Maxi Kleber,DAL,12,18.8,2.4,5.3,0.453,1.1,3.3,0.325,0.8,1.1,0.692,1.3,2.7,3.9,0.6,0.3,1.4,0.6,6.7,9.0
1628969,212,Mikal Bridges,PHX,12,17.8,2.4,5.5,0.439,1.1,2.9,0.371,0.8,0.9,0.818,0.2,1.2,1.3,0.8,1.2,0.1,0.8,6.7,6.0
202722,215,Davis Bertans,SAS,11,17.5,2.2,4.6,0.471,1.6,3.5,0.462,0.6,0.6,1.0,0.5,1.9,2.5,1.2,0.3,0.5,0.4,6.6,8.2
1628035,216,Alfonzo McKinnie,GSW,13,16.2,2.6,5.0,0.523,1.0,2.1,0.481,0.4,0.8,0.5,1.4,2.6,4.0,0.5,0.2,0.2,0.3,6.6,8.5
203459,217,Allen Crabbe,BKN,12,23.3,2.1,8.1,0.258,1.4,5.2,0.274,1.0,1.3,0.75,0.5,3.1,3.6,1.3,0.3,0.4,1.3,6.6,4.5
1627782,218,Wayne Selden,MEM,11,15.5,2.4,4.7,0.5,1.2,2.4,0.5,0.6,0.8,0.778,0.2,0.8,1.0,0.9,0.4,0.1,0.8,6.5,5.5
1628389,219,Bam Adebayo,MIA,12,18.0,2.3,4.2,0.54,0.0,0.2,0.0,2.0,2.8,0.727,2.0,3.9,5.9,0.9,0.6,0.5,1.1,6.5,10.7
1627745,220,Damian Jones,GSW,13,16.6,2.7,3.5,0.778,0.0,0.0,0.0,1.1,1.8,0.609,1.3,1.6,2.9,1.1,0.6,0.9,0.5,6.5,10.0
202335,221,Patrick Patterson,OKC,12,17.1,2.2,5.5,0.394,1.3,3.5,0.381,0.8,1.2,0.643,0.9,2.5,3.4,0.3,0.3,0.3,0.4,6.4,6.5
1629059,222,Elie Okobo,PHX,10,15.3,2.2,5.9,0.373,0.7,2.5,0.28,1.3,1.4,0.929,0.2,1.4,1.6,2.0,0.3,0.1,1.1,6.4,5.5
203922,222,Glenn Robinson III,DET,10,16.7,2.2,4.7,0.468,0.6,1.7,0.353,1.4,1.5,0.933,0.2,1.3,1.5,0.2,0.4,0.3,0.7,6.4,5.5
1627823,224,Juancho Hernangomez,DEN,11,19.3,2.3,4.6,0.49,1.2,2.8,0.419,0.6,0.8,0.778,1.5,2.4,3.9,0.5,0.5,0.5,0.5,6.4,8.7
203089,225,John Henson,MIL,12,14.6,2.5,5.2,0.484,0.8,2.3,0.37,0.5,0.8,0.6,1.3,4.3,5.6,1.0,0.6,0.9,1.0,6.3,10.4
1626155,225,Sam Dekker,CLE,9,18.8,2.4,5.3,0.458,0.6,1.4,0.385,0.9,1.1,0.8,1.0,2.7,3.7,1.0,1.2,0.0,0.6,6.3,8.6
203476,227,Gorgui Dieng,MIN,13,13.6,2.2,4.7,0.475,0.2,0.9,0.167,1.7,2.0,0.846,1.2,3.5,4.8,0.8,0.5,0.4,0.9,6.3,9.0
203382,228,Aron Baynes,BOS,9,14.0,2.0,4.9,0.409,0.8,2.3,0.333,1.2,1.6,0.786,1.7,1.9,3.6,0.9,0.0,0.2,0.4,6.0,7.0
203484,228,Kentavious Caldwell-Pope,LAL,12,18.8,2.1,5.4,0.385,0.7,2.8,0.242,1.2,1.3,0.875,0.1,1.7,1.8,0.3,0.4,0.1,0.6,6.0,4.5
1627736,228,Malik Beasley,DEN,12,17.9,2.5,5.9,0.423,0.9,2.8,0.324,0.1,0.1,1.0,0.2,1.9,2.1,0.8,0.3,0.1,0.8,6.0,5.1
1627812,231,Yogi Ferrell,SAC,10,15.2,2.1,5.0,0.42,0.6,2.0,0.3,1.1,1.1,1.0,0.2,1.4,1.6,0.8,0.6,0.1,0.4,5.9,5.7
203935,232,Marcus Smart,BOS,12,24.5,1.8,5.1,0.344,0.8,3.3,0.256,1.5,2.1,0.72,0.6,2.2,2.8,4.3,1.4,0.6,1.6,5.8,9.4
1627884,233,Derrick Jones Jr.,MIA,9,15.7,2.1,5.2,0.404,0.4,1.1,0.4,1.1,1.7,0.667,1.2,1.7,2.9,0.6,0.3,0.4,0.9,5.8,5.4
201229,234,Anthony Tolliver,MIN,13,19.4,1.8,4.2,0.444,1.5,3.7,0.417,0.5,0.9,0.583,0.4,2.2,2.5,0.8,0.5,0.6,0.7,5.8,6.8
1626172,234,Kevon Looney,GSW,13,17.0,2.3,3.5,0.652,0.0,0.0,0.0,1.2,1.5,0.75,1.9,3.0,4.9,1.3,0.2,0.8,0.8,5.8,10.6
203937,236,Kyle Anderson,MEM,11,26.4,2.3,5.3,0.431,0.1,0.4,0.25,1.0,1.7,0.579,1.4,4.8,6.2,2.1,1.4,0.4,1.5,5.6,10.4
202334,237,Ed Davis,BKN,13,17.3,2.4,3.9,0.608,0.0,0.0,0.0,0.8,1.6,0.524,2.8,5.1,7.8,0.7,0.5,0.3,0.7,5.6,11.9
1627816,238,Alex Poythress,ATL,9,15.1,2.1,3.9,0.543,0.6,1.0,0.556,0.8,1.7,0.467,1.6,2.2,3.8,0.8,0.2,0.3,0.8,5.6,7.2
203546,239,Ian Clark,NOP,11,16.3,2.1,4.8,0.434,0.9,2.2,0.417,0.5,0.5,0.833,0.1,1.4,1.5,1.2,0.3,0.1,0.9,5.5,4.8
2594,239,Kyle Korver,CLE,11,15.3,1.9,4.2,0.457,1.1,2.8,0.387,0.6,0.7,0.875,0.0,1.5,1.5,1.4,0.2,0.0,1.2,5.5,5.1
1628989,241,Kevin Huerter,ATL,11,18.4,1.9,4.5,0.429,1.0,2.5,0.393,0.6,0.7,0.875,0.6,3.1,3.7,1.7,0.6,0.3,0.6,5.5,8.5
1626170,242,Jerian Grant,ORL,12,20.3,2.2,5.2,0.419,0.7,1.8,0.364,0.4,0.9,0.455,0.6,1.8,2.3,3.3,1.4,0.2,1.5,5.4,7.6
203457,242,Nerlens Noel,OKC,12,13.9,2.2,3.4,0.634,0.0,0.0,0.0,1.1,1.6,0.684,2.2,3.1,5.3,0.4,1.1,1.3,0.4,5.4,11.3
1626145,242,Tyus Jones,MIN,12,20.6,2.1,6.8,0.305,0.8,2.8,0.303,0.4,0.5,0.833,0.3,1.3,1.6,3.3,1.1,0.1,0.6,5.4,6.0
203926,245,Doug McDermott,IND,13,15.8,1.8,3.8,0.48,1.2,2.8,0.417,0.5,0.7,0.778,0.2,1.0,1.2,0.8,0.4,0.0,0.3,5.4,5.3
1627774,246,Jake Layman,POR,12,14.5,2.3,4.2,0.54,0.8,1.8,0.409,0.1,0.2,0.5,0.8,1.8,2.6,0.3,0.5,0.3,0.4,5.3,6.6
1628977,247,Hamidou Diallo,OKC,11,12.8,2.1,4.6,0.451,0.1,0.8,0.111,1.0,1.5,0.688,1.2,1.4,2.5,0.4,0.8,0.3,0.5,5.3,5.8
1629011,248,Mitchell Robinson,NYK,11,18.2,2.1,3.4,0.622,0.0,0.0,0.0,1.0,1.6,0.611,2.4,2.0,4.4,0.4,0.8,1.2,0.4,5.2,9.6
101161,249,Amir Johnson,PHI,14,10.8,1.9,3.0,0.643,0.1,0.3,0.5,1.0,1.3,0.778,0.8,2.6,3.4,1.3,0.2,0.4,1.2,5.0,7.6
101139,249,CJ Miles,TOR,12,15.7,1.7,5.5,0.303,0.9,3.6,0.256,0.8,1.2,0.643,0.4,1.6,2.0,0.9,0.4,0.5,0.6,5.0,4.0
1628990,249,Chandler Hutchison,CHI,12,18.8,2.0,4.3,0.471,0.3,1.1,0.231,0.8,1.3,0.563,0.7,2.9,3.6,0.8,0.4,0.3,0.6,5.0,6.6
201162,249,Jared Dudley,BKN,13,24.2,1.7,4.7,0.361,1.0,3.4,0.295,0.6,0.8,0.8,0.8,2.3,3.1,2.1,0.7,0.2,0.9,5.0,7.0
1626181,249,Norman Powell,TOR,11,14.9,1.8,3.8,0.476,0.8,2.0,0.409,0.5,0.7,0.75,0.2,1.8,2.0,0.9,0.5,0.1,0.7,5.0,5.5
201583,254,Ryan Anderson,PHX,11,21.6,1.6,5.0,0.327,0.6,2.7,0.233,1.0,1.3,0.786,1.1,2.5,3.5,1.5,0.3,0.0,0.9,4.9,5.6
203552,255,Seth Curry,POR,12,17.6,1.8,4.7,0.375,1.1,2.3,0.464,0.3,0.3,1.0,0.2,1.3,1.5,0.8,0.2,0.1,0.5,4.8,4.0
1626220,256,Royce O'Neale,UTA,12,15.4,1.9,4.0,0.479,0.3,0.8,0.4,0.6,0.8,0.778,0.3,2.2,2.5,1.2,0.3,0.0,1.0,4.8,5.5
1627767,257,Cheick Diallo,NOP,9,9.6,1.6,2.8,0.56,0.0,0.0,0.0,1.6,2.0,0.778,1.0,3.2,4.2,0.6,0.3,0.6,0.6,4.7,8.1
204456,258,T.J. McConnell,PHI,11,14.7,2.1,3.5,0.605,0.0,0.2,0.0,0.4,0.4,1.0,0.1,1.7,1.8,2.9,0.4,0.3,1.0,4.5,7.5
203086,259,Meyers Leonard,POR,9,10.6,1.2,2.7,0.458,0.6,1.7,0.333,1.4,1.4,1.0,1.0,2.8,3.8,1.0,0.3,0.1,0.9,4.4,7.3
1628973,260,Jalen Brunson,DAL,12,13.5,1.8,4.6,0.382,0.6,2.0,0.292,0.3,0.3,1.0,0.1,1.1,1.2,1.3,0.4,0.0,0.7,4.4,3.8
203118,261,Mike Scott,LAC,12,13.7,1.7,3.3,0.5,1.0,2.3,0.444,0.0,0.0,0.0,0.2,2.6,2.8,1.2,0.4,0.2,0.3,4.3,6.8
2585,262,Zaza Pachulia,DET,11,14.3,1.1,3.2,0.343,0.0,0.0,0.0,2.0,2.5,0.786,1.8,2.4,4.2,1.5,0.9,0.3,0.9,4.2,7.5
1628390,263,Terrance Ferguson,OKC,12,21.3,1.6,4.3,0.365,0.8,3.0,0.25,0.3,0.3,0.75,0.8,1.0,1.8,0.6,0.7,0.2,1.0,4.2,3.5
1627790,264,Ante Zizic,CLE,10,7.9,1.4,2.5,0.56,0.0,0.0,0.0,1.2,1.6,0.75,1.1,1.7,2.8,0.4,0.1,0.1,1.0,4.0,4.9
1629109,264,Gary Clark,HOU,10,14.2,1.3,3.9,0.333,1.1,3.6,0.306,0.3,0.3,1.0,0.3,2.4,2.7,0.2,0.5,0.7,0.1,4.0,5.4
1628470,264,Torrey Craig,DEN,11,17.6,1.6,4.3,0.383,0.4,2.3,0.16,0.4,0.5,0.667,1.4,1.8,3.2,0.5,0.5,0.4,0.6,4.0,5.2
202498,267,Lance Thomas,NYK,11,15.2,1.3,3.7,0.341,0.5,1.5,0.294,0.9,1.0,0.909,0.4,1.8,2.2,0.5,0.6,0.3,0.5,3.9,4.5
101162,268,Marcin Gortat,LAC,9,16.9,1.4,3.3,0.433,0.0,0.0,0.0,1.0,1.2,0.818,1.4,3.9,5.3,1.6,0.0,0.7,1.2,3.9,8.1
1627777,269,Georges Niang,UTA,12,8.2,1.3,2.5,0.5,0.8,1.8,0.476,0.4,0.4,1.0,0.3,1.3,1.6,0.4,0.3,0.1,0.3,3.8,4.5
201967,270,Dante Cunningham,SAS,11,20.7,1.3,3.3,0.389,0.5,1.3,0.357,0.5,0.5,1.0,1.0,3.0,4.0,1.2,0.6,0.5,0.5,3.5,7.5
2199,271,Tyson Chandler,LAL,9,15.0,1.1,2.0,0.556,0.0,0.0,0.0,1.2,2.4,0.5,1.8,4.8,6.6,0.7,0.3,0.2,1.3,3.4,7.8
2738,272,Andre Iguodala,GSW,11,19.0,1.2,3.3,0.361,0.4,1.4,0.267,0.5,0.8,0.667,0.5,2.0,2.5,2.8,0.8,0.6,1.0,3.3,6.6
2037,273,Jamal Crawford,PHX,10,9.3,0.9,2.9,0.31,0.5,1.7,0.294,0.9,1.0,0.9,0.0,0.5,0.5,1.0,0.2,0.0,0.5,3.2,2.3
1628971,274,Bruce Brown,DET,8,13.0,1.1,3.6,0.31,0.1,1.4,0.091,0.8,1.1,0.667,0.4,1.1,1.5,0.3,0.5,0.3,0.4,3.1,2.4
203107,275,Tomas Satoransky,WAS,12,11.6,0.8,2.7,0.313,0.3,0.6,0.429,1.2,1.2,1.0,0.3,1.3,1.6,1.9,0.3,0.2,0.4,3.1,4.8
202347,276,Quincy Pondexter,SAS,8,8.1,0.8,1.5,0.5,0.1,0.5,0.25,1.3,1.6,0.769,0.4,1.1,1.5,0.3,0.6,0.0,0.4,2.9,3.8
204025,277,Tim Frazier,NOP,9,13.8,1.0,3.1,0.321,0.4,1.4,0.308,0.1,0.3,0.333,0.4,1.0,1.4,2.4,0.2,0.1,0.9,2.6,3.6
1626158,278,Richaun Holmes,PHX,11,9.1,1.1,2.0,0.545,0.0,0.0,0.0,0.4,0.6,0.571,1.3,2.1,3.4,0.4,0.3,0.5,0.8,2.5,5.1
101181,279,Jose Calderon,DET,8,12.6,0.9,2.6,0.333,0.4,1.6,0.231,0.4,0.4,1.0,0.4,0.6,1.0,1.3,0.6,0.1,0.4,2.5,3.4
1628395,280,Jordan Bell,GSW,12,13.8,0.9,1.7,0.55,0.0,0.0,0.0,0.5,0.8,0.667,0.5,2.4,2.9,0.9,0.6,1.1,0.3,2.3,6.5
1628400,281,Semi Ojeleye,BOS,9,7.3,0.8,1.8,0.438,0.3,1.1,0.3,0.2,0.6,0.4,0.2,0.8,1.0,0.0,0.2,0.1,0.0,2.1,2.1
1628392,282,Isaiah Hartenstein,HOU,10,7.8,0.8,1.8,0.444,0.0,0.2,0.0,0.5,0.6,0.833,1.0,0.7,1.7,0.6,0.2,0.6,0.7,2.1,3.4
